SERPINA9	0	0
SERPINA12	0	0
RP11-986E7.2	0	0
GSC	0.0615162	0.0341855
RPL15P2	0	0.0899838
RP11-991C1.1	0	0
DICER1	17.5857	13.1294
MIR3173	0	0
CLMN	2.35287	0.88225
LINC00341	3.0387	3.79707
SYNE3	1.57721	1.11568
SNHG10	12.7208	7.43918
SCARNA13	5.1141	7.386
TCL1A	0	0
AL133167.1	0	0
RP11-185P18.2	0	0.0586239
RP11-404P21.1	0	0
RP11-404P21.3	0	0
DKFZP434O1614	0	0
ATG2B	10.1924	7.66375
snoU13	0	0
PEBP1P1	0	0
RPL23AP10	0	0
RP11-872J21.3	0.367479	0.503086
RN7SKP108	0	0
RP11-907D1.1	0	0
RN7SL710P	0	0
RP11-76E12.1	0	0
RP11-204N11.1	0	0
RP11-204N11.2	0	0
C14orf64	2.43575	0.857353
RP11-61O1.1	0	0
AL163760.1	0	0
RN7SL714P	0	0
RP11-1127D7.1	0	0
RPL3P4	0.153685	0
BCL11B	13.7854	5.0693
CTD-2200A16.1	0	0
SETD3	14.5332	13.8768
CCDC85C	1.71248	1.65383
RP11-543C4.3	0	0
RP11-436M15.1	0.0559173	0.0543989
RP11-436M15.3	0	0.232988
CTD-2376I20.1	0	0.0995182
MIR151B	0	0
DEGS2	0.156241	0.260223
RP11-638I2.4	0.243118	1.05536
SLC25A29	15.5412	12.8257
RN7SL523P	0	0
AL157871.1	0	0
WARS	192.999	520.037
BEGAIN	0.0561736	0.191006
CTD-2644I21.1	0	0
RP11-566J3.2	0	0
AL117190.2	0	0
RP11-123M6.2	0	0
RTL1	0	0.00935233
MIR380	0	0
MIR382	0	0
AL132709.1	0	0
U3	0	0
RP11-8L8.1	0	0
RP11-168L7.1	0	0
LINC00524	0	0
DIO3OS	0	0
RP11-1029J19.4	0.184832	0.0906139
RP11-1029J19.5	0.141626	0
CTD-2017C7.2	1.87954	0.915718
CTD-2017C7.1	0	0
CTD-2017C7.3	0	0
RP11-1017G21.3	0	0
RP11-1017G21.4	2.26476	2.95928
RN7SL472P	0.329355	0.334428
HSP90AA1	921.903	661.71
MOK	16.2926	16.0141
CINP	35.6946	24.7875
CINP	1.45942	0.880973
snoU13	0	0
ANKRD9	0.962578	1.05679
RN7SL546P	0	0
RP11-661D19.1	0	0
RP11-661D19.3	0.096046	0
snoU13	0	0
CDC42BPB	0.288656	0.369972
LINC00677	0	0
LINC00605	0	0
RP11-45P15.4	0.119074	0.111275
HMGB3P26	0	0
RP11-600F24.1	0.0606169	0
RP11-600F24.2	0	0
CKB	19.418	38.2635
RP11-600F24.7	0.586981	0.338102
BAG5	14.0503	14.3938
AL139300.1	0	0
RP11-894P9.1	1.23636	0.622142
RP11-73M18.10	0.591037	0.354893
XRCC3	14.9204	13.2718
Y_RNA	0	0
PPP1R13B	1.58105	2.89715
SNORD51	0	0
CTD-2134A5.4	0	0.0619643
C14orf2	281.77	231.625
RD3L	0	0
AL136001.1	0	0
CTD-2223O18.1	0	0
RP11-260M19.1	0	0
RNU6-684P	0	0
TMEM179	0	0
RP11-614O9.1	0	0
RP11-982M15.7	0	0
RP11-982M15.8	0.0245838	0
MIR4710	0	0
RP11-982M15.5	0	0
AKT1	25.9158	22.8204
RPS26P49	0	0
RPS2P4	0.047778	0
CTD-3051D23.4	0	0
AHNAK2	0	0.0184824
CDCA4	16.9682	18.7662
GPR132	13.4914	33.5551
RP11-44N21.2	0	0
JAG2,NUDT14	7.59634	9.37618
BRF1	7.13101	10.3154
RP11-521B24.3	0.015639	0.0317458
RP11-521B24.5	0.97499	1.61254
ATP5G1P1	0	0
ELK2BP	0	0
IGHA2	0	0
AL928742.1	0	0
AL928742.2	0	0
IGHE	0	0
IGHG4	0	0
IGHG2	0	0
IGHGP	0	0
ELK2AP	0	0
AL928768.3	0	0
IGHA1	0	0
AL901608.1	0	0
IGHEP1	0	0
IGHG1	0	0
IGHG3	0	0
RP11-417P24.1	0	0
IGHD	0	0
IGHM	0	0
hsa-mir-4539	0	0
AL122127.5	0	0
AL122127.2	0	0
hsa-mir-4538	0	0
AL122127.1	0	0
AL122127.4	0	0
hsa-mir-4537	0	0
AL122127.3	0	0
IGHJ6	0	0
IGHJ3P	0	0
IGHJ5	0	0
IGHJ4	0	0
IGHJ3	0	0
IGHJ2P	0	0
IGHJ2	0	0
IGHJ1	0	0
IGHD7-27	0	0
IGHJ1P	0	0
IGHD1-26	0	0
IGHD6-25	0	0
IGHD5-24	0	0
IGHD4-23	0	0
IGHD3-22	0	0
IGHD2-21	0	0
IGHD1-20	0	0
IGHD6-19	0	0
IGHD5-18	0	0
IGHD4-17	0	0
IGHD3-16	0	0
IGHD2-15	0	0
IGHD1-14	0	0
IGHD6-13	0	0
IGHD5-12	0	0
IGHD4-11	0	0
IGHD3-10	0	0
IGHD3-9	0	0
IGHD2-8	0	0
IGHD1-7	0	0
IGHD6-6	0	0
IGHD5-5	0	0
IGHD4-4	0	0
IGHD3-3	0	0
IGHD2-2	0	0
IGHD1-1	0	0
IGHV6-1	0	0
IGHVII-1-1	0	0
ADAM6	0	0
AB019441.29	0	0
IGHV1-2	0	0
IGHVIII-2-1	0	0
IGHV1-3	0.377965	0
IGHV4-4	0	0
IGHV2-5	0	0
IGHVIII-5-1	0	0
IGHVIII-5-2	0	0
IGHV3-6	0	0
IGHV3-7	0	0
IGHV1-8	2.97791	1.70077
IGHV3-9	0	0
IGHV2-10	0	0
IGHV3-11	0	0
IGHVIII-11-1	0	0
IGHV1-12	0	0
IGHV3-13	0	0
IGHVIII-13-1	0	0
IGHV1-14	0	0
IGHV3-15	0	0
IGHVII-15-1	0	0
IGHV3-16	0	0
IGHVIII-16-1	0	0
IGHV1-17	0	0
SLC20A1P2	0	0
IGHV1-18	0	0
IGHV3-19	0	0
IGHV3-20	0	0
IGHVII-20-1	0	0
IGHV3-21	0	0
IGHV3-22	0	0
IGHVII-22-1	0	0
IGHVIII-22-2	0	0
IGHV3-23	0	0
IGHV1-24	0	0
HOMER2P2	0	0
IGHV3-25	0	0
IGHVIII-25-1	0	0
IGHV2-26	0	0
IGHVIII-26-1	0	0
IGHVII-26-2	0	0
IGHV7-27	0	0
IGHV4-28	0	0
IGHVII-28-1	0	0
IGHV3-29	0	0
IGHV3-30	0	0
IGHVII-30-1	0	0
IGHV3-30-2	0	0
IGHV4-31	0.805591	0
IGHVII-31-1	0	0
IGHV3-32	0	0
IGHV3-33	0	0
IGHVII-33-1	0	0
IGHV3-33-2	0	0
IGHV4-34	0	0
IGHV7-34-1	0	0
IGHV3-35	0	0
IGHV3-36	0	0
IGHV3-37	0	0
IGHV3-38	0	0
IGHVIII-38-1	0	0
IGHV4-39	0.178608	0
IGHV7-40	0	0
AB019438.66	0	0
IGHVII-40-1	0	0
IGHV3-41	0	0
HOMER2P1	0	0
IGHV3-42	0.877727	0
IGHV3-43	0.147291	0.146119
IGHVII-43-1	0	0
IGHVIII-44	0	0
IGHVIV-44-1	0	0
IGHVII-44-2	0	0
IGHV1-45	0	0
IGHV1-46	0	0
IGHVII-46-1	0	0
IGHV3-47	0	0
IGHVIII-47-1	0	0
IGHV3-48	0	0
IGHV3-49	0	0
IGHVII-49-1	0	0
IGHV3-50	0	0
IGHV5-51	0	0
IGHVIII-51-1	0	0
IGHVII-51-2	0	0
IGHV3-52	0	0
IGHV3-53	0	0
IGHVII-53-1	0	0
IGHV3-54	0	0
IGHV4-55	0	0
IGHV7-56	0	0
IGHV3-57	0	0
IGHV1-58	0	0
IGHV4-59	0.340603	0
IGHV3-60	0	0
IGHVII-60-1	0	0
IGHV4-61	0	0
IGHV3-62	0	0
IGHVII-62-1	0	0
IGHV3-63	0	0
IGHV3-64	0	0
IGHV3-65	0	0
IGHVII-65-1	0	0
IGHV3-66	0	0
IGHV1-67	0	0
SLC20A1P1	0	0
IGHVII-67-1	0	0
IGHVIII-67-2	0	0
IGHVIII-67-3	0	0
IGHVIII-67-4	0	0
IGHV1-68	0	0
IGHV1-69	0	0
IGHV2-70	0	0
IGHV3-71	0	0
IGHV3-72	0	0
IGHV3-73	0	0
IGHV3-74	0	0
IGHVII-74-1	0	0
IGHV3-75	0	0
IGHV3-76	0	0
IGHVIII-76-1	0	0
hsa-mir-5195	0	0
IGHV5-78	0	0
IGHVII-78-1	0	0
IGHV3-79	0	0
IGHV4-80	0	0
IGHV7-81	0	0
IGHVIII-82	0	0
RP11-79C23.1	0	0
RNU6-978P	0	0
RP11-173D3.3	0	0
BMS1P15	0	0
CHEK2P2	0	0
RP11-509A17.3	0	0
RP11-509A17.3	0	0
AC026495.1	0	0
RP11-467L19.8	0	0
AC131280.1,GOLGA8CP	0	0
RN7SL759P	0	0
RNU6-498P	0	0
RP11-403B2.5	0	0
AC012414.1	0	0
GRAMD4P5	0	0
MIR3118-6	0	0
MIR5701-1	0	0
CT60	0	0
OR11J2P	0	0
KIAA0125P2	0	0
BMS1P16	0	0
RNU6-1235P	0	0
DKFZP547L112	0	0
RP11-32B5.5	0	0
GRAMD4P6	0	0
MIR3118-4	0	0
MIR5701-2	0	0
RP11-928F19.5	0	0
OR4M2,OR4N4	0	0
OR4Q1P	0	0
OR4H6P	0	0
OR4N3P	0	0
AC010760.1	0	0
RP11-603B24.2	0.0872839	0.0948929
RP11-603B24.1	0.100612	0
RP11-467N20.1	0	0
GOLGA6L1	0	0
TUBGCP5	8.91358	4.54561
CYFIP1	0.281809	0.989115
RP11-566K19.5	0.310836	0.164518
RP11-26F2.2	0	0
RP11-1180F24.1	0.0592126	0.0593343
GOLGA8I	0.63553	0.665467
RN7SL495P	0	0
HERC2P7	0	0
AC100757.1,GOLGA8EP	0	0
RN7SL106P	0	0
GOLGA8S	0.1614	0.186098
RN7SL536P	0	0
RP11-529J17.3	0	0
MKRN3	6.05249	2.03675
RP11-484P15.1	0	0
PWRN4	0	0
RP11-580I1.1	0	0
RP11-580I1.2	0	0
RP11-107D24.2	0	0
PWRN3	0	0
PWRN1	0	0
NPAP1	0	0.00553814
SNRPN,SNURF	81.7481	91.156
snoU13	0	0
SNORD64	6.5009	2.24606
SNORD108	0	0
RP11-701H24.7	1.78151	1.17267
PWAR6	3.36863	1.86685
SNORD109A	3.60702	1.01743
SNHG14	7.15386	3.54624
SNORD116-1	17.1925	0
SNORD116-2	0	0
SNORD116-3	0	0
SNORD116-5	0	0
SNORD116-6	0	15.2392
SNORD116-7	0	0
SNORD116-8	0	30.2098
SNORD116-9	0	0
SNORD116-10	0	0
SNORD116-11	0	0
SNORD116-12	0	0
SNORD116-13	0	0
SNORD116-14	0	0
SNORD116-15	0	0
SNORD116-16	0	0
SNORD116-17	0	0
SNORD116-18	0	0
SNORD116-19	0	0
SNORD116-20	1.07089	0.852665
SNORD116-23	0	0
SNORD116-24	0	18.282
SNORD116-25	0	0
SNORD116-26	0	0
SNORD116-27	0	0
SNORD116-29	0	0
SNORD116-30	0	0
RP11-145P16.3	0	0
SNORD115	0	0
SNORD115-1	0	0
SNORD115-2	0	0
SNORD115-3	0	0
SNORD115-4	0	0
SNORD115-5	0	0
SNORD115-6	0	0
SNORD115-8	0	0
SNORD115-9	0	0
SNORD115-10	0	0
SNORD115-11	0	0
SNORD115-12	0	0
SNORD115-14	0	0
SNORD115-15	0	0
SNORD115-16	0	0
SNORD115-17	0	0
SNORD115-18	0	0
SNORD115-19	0	0
SNORD115-20	0	0
SNORD115-21	0	0
SNORD115-22	0	0
SNORD115-23	0	0
SNORD115-24	0	0
SNORD115-25	0	0
SNORD115-27	0	0
SNORD115-28	0	0
SNORD115-29	0	0
SNORD115-30	0	0
SNORD115-31	0	0
SNORD115-32	0	0
SNORD115-33	0	0
SNORD115-34	0	0
SNORD115-35	0	0
SNORD115-36	0	0
SNORD115-37	0	0
SNORD115-38	0	0
SNORD115-39	0	0
SNORD115-40	0	0
SNORD115-41	0	0
SNORD115-42	0	0
SNORD115-43	0	0
SNORD115-44	0	0
SNHG14	0.205369	0
SNORD115-45	0	0
SNORD115-47	0	0
SNORD115-48	0	0
SNORD109B	0	0
AC023449.2	0	0
RNA5SP390	0	0
Y_RNA	0	0
RP11-2C7.1	0	0
RP11-1084I9.1	0	0
LINC00929	0	0
AC009878.2	0	0
GABRA5	0	0
TVP23BP1	0	0
GABRG3	0	0
AC145436.1	0	0
AC144833.1	0	0
RP11-100M12.2	0	0
RP11-30G8.2	0	0
AC090696.2	0	0
RPL5P32	0	0
RPL41P2	0	0
RP11-578F21.3	0	0
RP11-536P16.2	0	0
GOLGA8F	0	0
RN7SL238P	0	0
ABCB10P3	0	0
MIR4509-3	0	0
RP11-536P16.4	0	0
RP11-578F21.4	0	0
HERC2P9	2.76668	3.34861
WHAMMP2	1.68319	0.980518
AC055876.1,RP11-578F21.10,RP11-578F21.12	6.40853	3.17357
APBA2	4.49914	3.90647
snoZ278	0	0
TUBBP8	0.0391078	0
RP11-680F8.1	0.0128484	0
HMGN2P5	0	0
RP11-680F8.3	0	0
CTD-2022H16.2	0	0
CTD-2022H16.3	0	0
GOLGA8J	0.050897	0.0500636
RN7SL673P	0	0
ULK4P3	0	0
U8	0	0
GOLGA8T	0	0
RN7SL469P	0	0
AC026150.5	0	0
RP11-261B23.1	0	0
RP11-261B23.2	0	0
Y_RNA	0	0
CTD-3092A11.1	0.87034	1.23879
CTD-3092A11.2	3.28901	3.09445
AC026150.6	0.0540234	0.0404298
AC026150.8	0	0.179404
GOLGA8Q	0	0
RN7SL796P	0	0
ULK4P2	0	0
U8	0	0
GOLGA8H	0.0261425	0.0134929
RN7SL628P	0	0
RP11-932O9.9	1.78844	1.61873
ARHGAP11B	7.18789	3.24015
U8	0	0
RP11-932O9.10	3.08651	1.06491
Y_RNA	0	0
AC004460.1,GOLGA8UP	0	0
RN7SL82P	0	0
HERC2P10	0.134255	0.0884623
RP11-540B6.3	0.413483	0.203758
FAN1	6.43321	8.37264
RP11-540B6.6	1.83249	1.36725
RP11-348B17.1	0	0
RP11-16E12.1	0.0512874	0.19526
KLF13	65.7327	81.5687
UBE2CP4	0	0
SNORA18	0	0
CHRNA7	0	0
RNU6-18P	0	0
RP11-717I24.1	0	0
DNM1P31	0	0
DNM1P32	0	0
AC135983.2	0.0195399	0.0128824
RP11-1000B6.3	0	0.120314
RP11-1000B6.3	0.241654	0.497747
GOLGA8N	0.49355	0.22413
AC123768.3	0	0
RN7SL286P	0	0
RP11-1000B6.5	0.617713	0.484419
ARHGAP11A	21.1864	7.94224
SCG5	0.101266	0.251833
GREM1	0	0
snoU13	0	0
SNORD77	0	0
HNRNPA1P71	0	0
RYR3	0.133591	0.404216
Y_RNA	0	0
CHRM5	0	0
RP11-74D7.1	0	0
PGBD4	1.2193	0.790768
EMC4	39.754	46.3782
RP11-1084A12.2	0	0
Y_RNA	0	0
NUTM1	0	0.0181835
RP11-602M11.4	0	0.479815
RP11-1H8.1	0	0
RP11-1H8.3	0	0
RP11-1H8.4	0	0
RP11-814P5.1	0.10896	0
RP11-83J16.1	0.633366	0.633649
AC114546.1	38.6393	35.5356
RP11-463I20.3	0	0
RP11-463I20.2	0	0
RP11-323I15.3	0	0
RP11-323I15.2	0	0
ANP32AP1	0.0215167	0
RP11-150L8.3	0	0
RP11-139F4.2	0	0
HNRNPA1P45	0	0
DPH6-AS1	0	0
RP11-702M1.2	0	0
MIR4510	0	0
RP11-684B21.1	0	0
RP11-475A13.2	0	0
COX6CP4	0	0
C15orf41	3.16028	3.07653
RP11-618N24.1	0.0377349	0
LARP4P	0	0
U3	0	0
RP11-128A17.1	0	0.22759
RP11-597G23.1	0	0
RP11-25H11.1	0	0
TMCO5A	0	0
RP11-1008C21.1	0	0
SPRED1	2.60701	3.16743
FAM98B	20.2085	18.6805
RP11-102L12.2	0.132131	0.0307463
RP11-275I4.1	0	0
Y_RNA	0	0
RP11-275I4.2	2.33132	1.04155
C15orf53	0	0
RP11-62C7.2	0	0
RP11-265N7.2	0	0
C15orf54	0.0619678	0.0596808
RP11-624L4.2	0	0
THBS1	0	0.0959198
RP11-37C7.3	0.146073	0.161436
RP11-325N19.3	0.0181902	0.0151337
EIF2AK4	4.57633	5.55844
snoU13	0	0
SRP14-AS1	2.86131	1.69103
RP11-521C20.3	17.9392	18.5792
BUB1B,PAK6,RP11-133K1.2	34.7898	14.8901
RP11-133K1.7	0	0.0111121
PLCB2-AS1	0.0961839	0.291434
RP11-133K1.6	0	0.00954026
LINC00984	5.54318	5.92225
PHGR1	0	0
DISP2	0.0323951	0.0213275
LINC00594	0	0
RP11-64K12.10	0	0
KNSTRN	10.5196	5.23598
IVD	15.5328	10.1181
BAHD1	8.37312	11.7747
CHST14	1.19662	1.41432
RP11-111A22.1	0.135201	0
RNU6-516P	14.8267	0
RPUSD2	3.30502	5.43966
CASC5	7.40253	3.92188
CTD-2339L15.3	0.229793	0
RAD51	10.6831	11.3514
SUMO2P15	0	0.302633
GCHFR	12.0026	9.91315
C15orf62	0.338096	0.261601
ZFYVE19	8.41626	8.39643
SPINT1	6.61684	8.46004
AC025166.1	6.50705	0
VPS18	1.57694	2.3068
RP11-540O11.1	0	0.290851
DLL4	0.795076	0.900237
CHAC1	0.740375	2.20212
RP11-540O11.6	0.128853	0.772014
RP11-540O11.7	0	0.179735
RP11-540O11.4	0.212931	0
CYCSP2	0	0
FAM92A1P1	0	0
CHP1	12.7998	16.1418
OIP5-AS1	52.621	30.6846
NUSAP1	55.3028	24.5633
RP11-16O9.2	0	0
RTF1	11.4442	11.5801
ITPKA	0.391205	2.18181
TCEB1P2	0	0.235411
TYRO3	2.68537	1.72291
MGA	5.59141	3.74173
MIR626	0	0
MAPKBP1	1.49508	1.29982
JMJD7,JMJD7-PLA2G4B,PLA2G4B	3.90943	4.28129
RP11-23P13.6	0.233519	1.27155
CTD-2382E5.4	0	0
CTD-2382E5.1	0	0.0184233
CTD-2382E5.2	0	0
RP11-546B15.1	0	0
CAPN3,GANC	7.96282	6.21208
SNAP23	36.557	25.6002
HAUS2	16.4735	16.2686
RP11-265N6.3	0.106401	0.617216
STARD9	0.439651	0.500663
CTD-2036P10.3	2.71876	1.5108
CCNDBP1,TMEM62	19.9798	18.4283
SPCS2P1	0	0
Y_RNA	0	0
RP11-402F9.3	0	0
ADAL	3.4537	2.79191
TUBGCP4	9.47105	6.59785
MAP1A	0.497748	0.921348
CKMT1B	0.0428085	0.111504
RNU6-554P	0	0
snoU13	0	0
PDIA3P2	0	0
CKMT1A	0.130712	0.101556
RNU6-353P	0	0
snoU13	0	0
PDIA3	119.043	150.745
HYPK,SERF2	303.591	292.843
WDR76	20.4023	16.1225
GAPDHP55	0	0
AC090519.2	0	0
AC090519.7	0	0
CASC4	17.9138	14.8522
AC090519.6	0	0
AC090519.4	0	0
RP11-616K22.1	0	0
CASC4	0.320022	1.10818
CTDSPL2	27.0461	18.7962
RN7SL347P	0	0
EIF3J	80.8181	106.544
RP11-151N17.1	0.337431	0.745873
B2M	4488.01	4538.22
TRIM69	6.96443	7.52227
CTD-2008A1.1	0	0
Y_RNA	0	0
RNU1-119P	0	0
CTD-2014N11.2	0	0
C15orf43	0	0
RNU6-1332P	0	0
RNU6-966P	0	0
SORD	25.1596	12.1867
DUOXA2	0	0
DUOX1	0.797998	0.727317
RP11-519G16.2	0	0
CTD-2651B20.2	0	0
SLC28A2	0.0319207	0.0306768
SPATA5L1	4.92732	8.86626
C15orf48	0.126908	0.894259
HMGN2P46	0	0
SNORA41	0	0
RP11-96O20.2	0	0
DPPA5P2	0	0
BLOC1S6,RP11-96O20.4,SQRDL	47.4047	39.7999
Y_RNA	0	0
RP11-718O11.1	0	0
RP11-640I2.1	0	0
RNU6-1014P	0	0
RP11-627D16.1	0	0
RP11-627D16.2	0	0
SEMA6D	0	0
AC084882.1	0	0
RN7SKP139	0	0
RP11-408J6.1	0	0
RP11-142J21.2	0	0
RP11-208K4.1	0	0
CTD-2007H18.1	0	0
SLC24A5	0.71829	0.295242
AC066612.1	0	0
CTXN2,SLC12A1	0.00573082	0.0110121
DUT	181.046	128.614
RP11-227D13.1	0.163641	0.0695132
RP11-227D13.2	0	0
RP11-485O10.2	0	0
RP11-485O10.3	0	0
EID1	42.2176	32.1812
RP11-138E16.1	0	0
KRT8P24	0	0
RP11-325E5.1	0.188628	0.0931976
GALK2	12.8328	7.46809
NDUFAF4P1	0	0
FGF7	0.122812	0.0495891
DTWD1	10.4457	8.53069
RP11-353B9.1	0.0296375	0.00961837
CTD-2647E9.1	0	0
CTD-2647E9.3	0	0
RNA5SP394	0	0
SLC27A2	2.70203	1.32336
Y_RNA	0	0
GABPB1-AS1	4.88597	4.03438
MIR4712	0	0
AHCYP7	0	0
USP8	8.56308	10.9035
RNA5SP395	0	0
RP11-562A8.1	0	0
RP11-120K9.2	2.82713	4.45447
RN7SL354P	0	0
RP11-507J18.2	0.532831	1.02279
RP11-507J18.1	0	0
AP4E1	3.91027	4.27221
DCAF13P3	0.0612007	0.0292825
RP11-108K3.1	0	0
MIR4713	0	0
RP11-108K3.2	0	0
GLDN	0.0690383	0.044205
RP11-108K3.4	0	0
RP11-707P17.1	0.562637	0.221353
RP11-707P17.2	0.694449	0.670746
SCG3	0	0
TMOD2	7.61415	4.14781
CTD-2308G16.1	0.213206	0.215373
TMOD3	39.4422	29.2707
Y_RNA	0	0
U6	0	0
MAPK6	21.4619	21.4416
RP11-430B1.1	0	0
CTD-2184D3.3	0	0
CTD-2184D3.1	0	0
CTD-2184D3.6	1.382	1.26678
CTD-2184D3.7	0.165167	0
Y_RNA	0	0
RP11-430B1.2	1.2952	0.506559
EEF1B2P1	0	0.0526782
RP11-23N2.4	0.478442	0.387779
RPSAP55	0	0
RP11-209E8.1	0	0
RNU2-53P	0	0
RNU6-449P	0	0
UNC13C	0	0
RP11-548M13.1	0	0
PIGB	9.78138	4.97276
C15orf65	1.03951	1.82136
RP11-420M1.2	0	0
RP11-291H24.1	0	0
CD24P2	0	1.03748
TEX9	0.663726	0.832832
RP11-844G16.1	0	0
RP11-31H5.1	0	0
TCF12	60.3357	29.4725
LINC00926	24.8177	9.26113
RP11-358M11.3	0.0604506	0
CGNL1	0.176923	0.160474
GCOM1,MYZAP,POLR2M	36.6057	20.4812
RP11-344A16.2	0	0
CTD-2330J20.2	0	0
AQP9	0.0342651	0.0162529
CTD-2330J20.1	0	0
RP11-925D8.2	0	0
RP11-925D8.3	0	0
RP11-925D8.5	0	0
RP11-925D8.6	0	0
RP11-925D8.1	0	0
LIPC	6.87413	8.54168
RP11-50C13.2	0	0
RP11-50C13.1	1.41877	0.755308
RP11-123C21.2	0.264952	0
RP11-123C21.1	0	0
FAM63B	4.26698	4.21937
RP11-30K9.4	0	0.191812
RNF111	18.2615	17.45
RP11-30K9.1	0.352423	0.233428
AC025918.2	0.34692	0
CCNB2	65.9789	35.5797
RP11-59H7.3	0.394538	0
C15ORF31	0	0
LDHAL6B	0	0
AC092756.1	0	0
FAM81A	2.08629	3.41157
snoU13	0	0
Y_RNA	0	0
GCNT3	0	0
PIGHP1	0.581867	0
RP11-361D15.2	22.0048	16.3275
RPS3AP6	1.55587	1.40286
NMNAT1P5	0	0
FOXB1	0.691643	0.335532
RP11-745A24.1	0	0.749538
RP11-745A24.2	0	0
RP11-219B17.1	1.69806	1.88397
CTD-2501E16.2	0	0.170833
CYCSP38	0	0
RP11-219B17.2	0	0
RNA5SP397	0	0
RP11-554D20.1	0	0
RP11-39M21.1	0	0
RP11-39M21.2	0	0
RP11-259A24.1	0	0
RP11-162I7.2	0	0
RP11-162I7.1	0	0
AC018618.1	0	0
RP11-16B9.1	0	0
RN7SL613P	0	0
RP11-643M14.1	0	0
C2CD4A	0.0486838	0.0819608
RP11-299H22.6	0	0
RP11-299H22.7	0	0
TLN2	1.03739	0.560298
TLN2	2.61982	2.26992
AC103740.1	0	0
MIR190A	0	0
RP11-1069G10.2	0	0
RP11-244F12.1	0	0
TPM1	3.41609	3.11415
RP11-69G7.1	0	0
LACTB	23.2405	20.0172
RAB8B	86.5403	62.8457
APH1B	6.78517	4.57486
RP11-321G12.1	0	0
USP3	30.3015	31.4526
FBXL22	0	0.173261
RP11-317G6.1	0.608202	0.263229
RP11-111E14.1	0	0
SNX1	30.4302	27.7879
SNX22	0.377127	0.502867
SNORA48	0	0
TRIP4	10.9045	13.7796
ZNF609	11.2383	4.68164
RP11-702L15.4	0	0
RP11-330L19.1	0	0
Y_RNA	0	0
RNU6-549P	0	0
AC100830.4	0.147803	2.18759
AC100830.5	0	0
AC100830.3	0.134704	0.135128
AC069368.3,ANKDD1A,PLEKHO2	3.09544	7.69479
RP11-325L12.5	0	0
SLC51B	0	0
KBTBD13	0	0
RP11-325L12.3	0	0
RNU6-686P	0	0
RNU5A-1	31.9913	21.9476
RP11-349G13.2	0	0
RNU5B-1	21.8865	44.8246
RP11-349G13.3	0	0
Y_RNA	0	0
PTPLAD1	29.5899	50.2993
SLC24A1	4.08057	2.28287
RAB11A	263.795	224.056
RNU6-265P	0	0
MIR4311	0	0
DIS3L	21.8924	14.5685
Y_RNA	0	0
MAP2K1	174.436	191.624
ZWILCH	27.5582	17.8651
RP11-321F6.1	0	0
SMAD6	2.67294	0.893749
RP11-622C24.1	0	0
RP11-798K3.4	0	0
SMAD3	20.8326	38.2742
RPS24P16	0.209779	0.208762
IQCH	3.71968	2.92864
C15orf61	11.6872	8.63715
MAP2K5	19.494	14.1335
HNRNPA1P5	0	0
SKOR1	1.57022	1.98122
RP11-883G10.1	0	0
PIAS1	29.9272	20.7756
AC107871.1	0	0
HMGN2P40	0.136382	0.281778
FEM1B	24.6094	25.0555
CORO2B	0	0.0123213
RP11-317N6.1	0	0
NOX5,SPESP1	0.0779927	0.0203595
RP11-696L21.2	0	0
RP11-809H16.3	0	0
LINC00277,RP11-809H16.5	0	0.0429575
GLCE	5.69171	6.98607
AC026992.1	0	0
RP11-352D13.5	0	0
PAQR5	0.318613	0.285227
RNA5SP398	0	0
RP11-253M7.6	0	0
KIF23	18.387	12.7157
RPLP1	5585.56	6960.13
RP11-279F6.1	0.0734228	0.227011
RP11-279F6.3	0	0.0865335
LINC00593	0.0881145	0.536488
RNU6-745P	0	0
RP11-543G18.1	0	0
RP11-64K10.1	0	0
RP11-138H8.2	0	0
RP11-138H8.4	0	0
LRRC49	1.13305	1.25296
KRT8P9	0	0
THSD4	0	0
RP11-592N21.2	0	0
AC108861.1	0	0
NR2E3	0	0.0218953
CTD-2524L6.3	0	0
RNA5SP399	0	0
RP11-390D11.1	0	0.0464118
RNU2-65P	0	0
AC022872.1	0	0
SENP8	0.983234	1.13462
RP11-2I17.1	0	0
RP11-106M3.3	0.402847	0.251946
HEXA-AS1	0.0265639	0.0666705
TMEM202	0	0.079315
RP11-1007O24.4	0	0
ARIH1	40.8563	39.3732
RP11-1006G14.4	0.832774	1.33701
RP11-361M10.3	0	0
RN7SL485P	0	0
RP11-1006G14.1	0.0162731	0
RP11-1006G14.3	0	0
GOLGA6B	0	0.011099
RN7SL853P	0	0
BBS4	12.0906	11.9973
ADPGK-AS1	0.717851	1.00081
NEO1	1.82765	2.37008
RP11-272D12.1	0	0
C15orf60	0	0
CD276	0	0
RP11-8P11.3	0	0
TBC1D21	0	0
AC108137.1	0	0
LOXL1	12.2304	8.51323
PML	17.8871	18.7459
DNM1P33	0	0
ISLR2	0.0459711	0.492686
ISLR	0.401697	0.997495
CCDC33	9.95501	4.79097
RP11-60L3.2	0.250292	0
CTD-2311M21.2	0.0418364	0.316569
CTD-2311M21.3	0	0
UBL7-AS1	7.15852	3.42821
RP11-10O17.3	0	0
ARID3B	5.69759	9.45613
CLK3	53.3487	42.6427
CYP1A2	0.326618	0.0806687
CSK	102.122	94.42
CPLX3,LMAN1L	0.178753	0.296536
MPI	46.1288	22.6738
